Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
3,0,38,0,7203,126,384,48,2,1,1,25,2074.7,0
9,0,37,2,5118,91,31,29,3,1,1,30,340.64,0
6,0,35,2,3715,81,22,29,3,1,1,30,259.68,0
13,0,42,5,8975,164,292,56,3,2,1,30,1538.88,0
28,1,32,0,1065,56,35,22,2,1,2,25,214.495,1
2,0,26,0,1350,30,143,8,3,1,1,30,655.8,0
10,0,39,1,6460,113,264,38,2,2,1,25,1483.63,0
8,0,38,1,3125,31,487,7,3,1,1,30,2106.76,0
0,0,36,0,700,19,160,3,2,2,1,25,777.975,0
10,0,32,2,16380,184,159,32,2,1,1,25,1428.39,0
26,1,39,5,14845,232,56,33,3,2,1,30,788.56,0
10,0,20,2,2898,48,0,17,3,1,1,30,117.32,0
0,0,35,0,6425,72,141,17,3,1,1,30,828.92,0
5,0,21,0,3690,62,0,20,3,1,1,30,147.76,0
5,1,37,0,2088,46,33,37,4,1,2,45,151.325,1
0,1,36,0,1275,27,21,14,2,1,2,25,155.285,1
13,0,40,2,4305,79,8,24,3,1,1,30,217.16,0
10,0,37,1,3173,75,18,39,2,1,1,25,216.02,0
5,0,39,0,7205,88,125,19,3,1,1,30,796.16,0
0,1,32,0,6585,97,0,24,4,1,1,45,157.4,1
0,0,36,0,0,0,0,0,4,1,2,45,0.0,1
9,0,39,0,2333,62,388,29,3,1,1,30,1644.76,0
5,0,42,0,603,12,0,9,3,1,2,30,25.28,1
10,0,33,0,2158,54,36,36,4,1,2,45,139.175,0
16,0,45,2,4680,75,8,20,3,1,1,30,224.0,0
14,0,33,3,6900,115,42,36,2,1,1,25,484.585,0
14,0,42,1,4503,67,7,39,1,1,1,15,303.415,0
18,0,38,3,6985,113,279,29,3,1,1,30,1406.72,0
15,0,40,0,2338,58,353,14,3,1,1,30,1501.64,0
10,0,37,0,4260,75,3,21,3,1,1,30,195.88,0
12,0,38,3,6903,113,269,32,3,1,1,30,1395.24,0
2,0,37,0,15603,176,123,31,2,1,1,25,1292.16,0
0,0,23,0,0,0,0,0,4,1,1,45,0.0,0
4,0,36,0,7423,122,380,45,3,1,1,30,1725.96,0
0,0,35,0,1395,48,4,21,3,1,2,30,71.08,0
4,0,39,0,1333,25,14,15,2,1,2,25,124.055,0
14,0,32,7,9568,124,147,41,3,2,1,30,993.76,0
8,0,37,1,11468,160,13,48,3,1,1,30,489.16,0
16,0,29,0,1225,43,24,20,3,1,2,30,141.4,0
2,0,34,0,1903,50,3,12,3,1,2,30,90.84,0
5,0,38,1,8690,116,136,40,3,1,1,30,904.76,0
5,0,39,0,1805,48,32,24,3,1,2,30,208.24,0
12,0,27,0,925,27,7,4,2,1,2,25,73.925,1
16,0,40,2,5183,81,32,28,3,1,1,30,340.84,0
15,0,44,1,11928,170,19,50,4,1,1,45,379.225,0
9,1,37,0,1455,24,22,9,3,1,2,30,144.56,1
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
14,0,44,2,4590,76,7,25,3,1,1,30,225.36,0
12,0,40,0,1988,49,8,13,3,1,2,30,108.24,1
0,0,39,0,1980,43,22,9,3,1,2,30,157.76,0
5,0,38,0,4390,73,10,22,3,1,1,30,230.8,0
0,0,17,0,220,5,12,2,4,1,2,45,39.375,1
5,0,24,0,1100,33,23,12,2,1,1,25,150.715,0
7,0,36,1,2895,48,196,21,4,1,1,45,633.3,0
16,0,23,4,7852,157,94,48,2,2,1,25,741.785,0
0,0,25,0,1538,23,7,7,2,1,1,25,101.235,0
13,0,42,1,3458,83,41,33,2,1,1,25,358.87,0
6,0,32,1,6418,111,36,23,2,1,1,25,434.585,0
11,0,40,2,4500,88,0,24,3,1,1,30,187.36,0
7,0,27,0,950,17,7,3,3,1,2,30,70.44,0
4,0,34,2,3860,86,317,29,3,1,1,30,1507.64,0
0,0,36,0,1020,19,12,15,2,1,1,25,97.785,0
9,1,40,0,3458,82,38,30,1,1,1,15,384.71,0
12,0,36,2,9325,122,137,43,3,1,1,30,928.12,0
1,0,36,0,710,7,11,1,4,1,2,45,45.6,1
7,0,29,0,1385,39,47,25,3,1,2,30,278.32,0
3,0,38,1,863,13,17,3,4,1,1,45,63.9,1
14,0,26,3,8752,99,120,37,3,1,1,30,836.56,0
0,0,42,1,648,10,13,10,2,1,1,25,82.295,0
18,0,42,3,6323,103,39,28,3,1,1,30,401.52,0
16,0,22,0,840,30,8,7,3,1,2,30,70.2,0
6,1,28,0,1695,41,21,16,2,1,2,25,157.76,1
0,0,32,0,2685,15,467,6,3,1,1,30,1935.36,0
11,0,31,2,1468,35,25,13,3,1,1,30,166.44,0
15,0,39,1,2643,57,53,30,3,1,1,30,323.4,0
5,0,26,0,980,20,8,8,3,1,2,30,70.6,1
0,0,10,0,1523,20,29,17,2,1,1,25,201.5,0
1,0,34,0,2688,61,0,18,2,1,1,25,120.29,0
1,0,36,1,6925,106,277,32,2,1,1,25,1686.855,0
5,0,8,2,6703,134,351,43,3,1,1,30,1772.8,0
6,0,39,0,7813,133,408,44,2,1,1,25,2107.78,0
2,0,26,0,1235,34,31,67,5,1,1,55,75.94,0
10,0,44,1,3145,48,191,21,4,1,1,45,625.9,0
8,0,41,1,3385,32,486,4,4,1,1,45,1368.95,0
18,0,27,0,900,32,26,63,4,1,2,45,90.65,0
2,0,35,0,4858,74,0,27,2,1,1,25,224.51,0
0,0,25,0,0,0,0,0,3,1,2,30,0.0,1
2,0,35,0,1650,42,39,19,3,1,2,30,223.04,1
2,0,34,0,383,6,0,2,4,1,2,45,10.875,1
17,0,34,2,7223,126,347,38,3,1,1,30,1602.0,0
5,0,42,0,1608,33,43,36,3,1,2,30,233.88,1
7,0,32,2,6915,116,296,34,2,2,1,25,1698.835,0
5,0,34,0,640,7,0,6,2,1,2,25,30.175,1
11,0,12,3,4275,46,215,14,3,1,1,30,1048.4,0
3,0,38,0,15013,173,139,27,2,1,1,25,1304.35,0
14,0,38,3,6960,115,351,29,2,2,1,25,1900.41,0
27,0,40,1,15265,229,54,30,3,1,1,30,831.28,0
1,0,30,1,6865,85,192,24,3,1,1,30,1027.76,0
0,0,28,0,3320,67,15,23,3,1,1,30,200.28,0
0,0,31,0,6450,79,171,23,3,1,1,30,931.8,0
27,0,37,8,11190,105,13,45,5,1,1,55,185.995,0
1,0,33,0,2298,54,0,29,1,1,1,15,131.33,0
26,0,31,3,16130,239,12,79,2,1,1,25,774.575,0
5,0,30,1,6625,81,130,26,3,1,1,30,816.88,0
18,0,41,2,4205,91,39,33,3,1,1,30,323.08,0
3,0,23,0,1498,34,41,4,4,1,2,45,153.375,0
