Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
12,0,36,3,11160,151,18,52,4,1,1,45,319.825,0
0,0,31,0,2048,47,0,24,2,1,1,25,91.605,0
8,0,15,0,6618,142,61,40,2,1,1,25,615.07,0
13,0,40,1,5163,94,18,25,3,1,1,30,266.92,0
11,0,14,0,8663,166,71,40,4,1,1,45,408.725,0
19,0,19,0,6888,145,78,46,2,2,1,25,670.615,0
13,0,42,3,6785,96,157,40,3,1,1,30,883.92,0
9,0,40,1,2653,66,276,31,2,1,1,25,1497.945,0
21,0,33,3,14080,211,46,30,3,1,1,30,765.24,0
10,0,41,1,2695,50,257,28,3,1,1,30,1183.6,0
2,0,36,0,6155,92,2,12,5,1,1,55,110.13,0
14,0,45,1,4390,95,6,18,4,1,1,45,134.9,0
7,0,33,1,2535,49,247,23,2,2,1,25,1290.385,0
5,0,37,0,1260,19,0,4,3,1,2,30,51.48,1
11,0,39,0,2790,51,277,25,2,1,1,25,1501.605,0
24,1,37,0,1260,46,32,19,3,1,2,30,174.56,1
0,0,31,0,1955,28,0,18,3,1,1,30,81.88,0
15,0,38,2,3005,35,22,15,3,1,1,30,214.52,0
10,0,36,2,7720,113,278,34,2,2,1,25,1597.27,0
29,0,38,2,15450,232,7,38,2,1,1,25,748.89,0
8,0,26,2,1390,36,21,15,2,1,1,25,161.415,0
4,0,37,0,2190,50,70,32,3,1,2,30,394.72,0
19,0,42,1,4373,78,16,40,2,1,1,25,274.55,0
5,0,37,1,6485,92,182,28,3,1,1,30,1022.32,0
6,0,38,0,338,6,7,2,4,1,2,45,25.275,1
12,0,33,1,5930,95,6,17,5,1,1,55,117.96,0
18,0,32,0,710,44,18,16,2,1,2,25,114.04,0
0,0,36,0,1173,18,0,13,3,1,1,30,48.32,0
13,0,29,0,990,39,7,12,3,1,2,30,71.48,1
6,0,40,0,335,11,13,3,3,1,2,30,68.24,0
6,0,38,0,880,20,27,10,2,1,2,25,163.15,0
19,0,38,2,10680,88,33,40,4,1,1,45,302.425,0
11,0,36,0,1165,20,16,13,3,1,2,30,116.8,0
21,0,34,3,1500,46,41,70,4,1,1,45,139.025,0
7,0,34,1,3038,71,35,42,1,1,1,15,315.645,0
3,0,37,0,588,9,10,8,4,1,2,45,37.2,0
0,0,24,1,358,6,7,2,3,1,1,30,44.44,0
9,0,35,0,1668,36,12,85,4,1,1,45,75.775,0
0,0,36,0,1965,22,21,16,3,1,1,30,159.88,0
4,0,41,0,1523,22,13,15,3,1,2,30,125.12,0
4,0,7,0,1733,24,8,10,3,1,1,30,105.68,0
14,0,43,1,4305,74,7,27,3,1,1,30,216.44,0
10,0,25,0,1000,19,21,8,2,1,1,25,143.635,0
17,0,27,1,6880,134,82,32,2,2,1,25,682.365,0
0,0,26,0,0,0,0,0,2,1,2,25,0.0,1
5,0,38,0,365,6,7,2,2,1,2,25,48.705,0
1,0,36,0,3733,59,0,36,1,1,1,15,212.15,0
9,0,39,1,1930,31,51,19,3,1,1,30,286.12,0
9,0,32,0,2700,40,27,17,3,1,2,30,219.6,0
0,0,32,0,0,0,0,0,2,1,2,25,0.0,1
6,0,13,1,4825,51,181,12,3,1,1,30,946.96,0
13,0,39,2,9190,122,153,41,3,1,1,30,1010.8,0
5,0,39,0,2838,62,194,34,3,1,1,30,928.08,0
12,0,41,1,2695,43,282,18,3,1,1,30,1244.12,0
7,0,32,1,6585,94,173,24,2,1,1,25,1087.355,0
11,0,39,2,11130,150,8,47,4,1,1,45,287.9,0
29,0,31,3,16250,247,0,92,2,1,1,25,746.93,0
5,0,38,0,5463,88,19,27,2,1,1,25,343.55,0
12,0,33,1,3055,49,366,20,2,1,1,25,1919.27,0
18,0,23,0,1490,36,49,18,2,1,1,25,271.81,0
0,0,26,0,1733,37,0,18,2,1,1,25,81.41,0
0,0,7,0,1478,20,276,1,3,1,1,30,1216.2,0
15,0,46,3,8920,132,145,43,3,1,1,30,940.92,0
5,0,38,0,1108,16,35,3,2,1,2,25,214.625,0
4,0,35,0,3828,82,7,35,3,1,1,30,174.88,0
8,0,41,2,15395,183,162,33,2,1,1,25,1443.195,0
4,0,34,1,7170,108,16,26,3,1,1,30,359.88,0
9,0,37,2,7210,110,296,35,2,2,1,25,1615.035,0
20,0,38,2,16160,236,16,84,2,1,1,25,829.34,0
0,0,23,0,1933,34,181,15,2,2,1,25,948.425,0
28,0,37,4,16080,233,0,81,2,2,1,25,753.125,0
10,0,42,2,2810,49,300,22,4,1,1,45,837.975,0
0,0,35,0,2478,56,0,34,2,1,1,25,117.07,0
6,0,34,0,2378,57,363,25,2,1,1,25,1680.635,0
5,0,20,3,3105,38,26,15,2,1,1,25,257.025,0
7,0,37,0,3145,59,33,28,2,1,1,25,285.005,0
3,0,35,1,3185,28,496,8,3,1,1,30,2096.68,0
7,0,42,0,738,23,20,11,3,1,2,30,114.0,1
3,0,31,0,4130,68,23,21,2,1,1,25,294.25,0
2,0,35,0,1438,38,39,20,3,1,2,30,215.44,0
3,0,30,2,648,1,30,4,5,1,1,55,54.15,0
12,0,40,1,4723,97,15,28,3,1,1,30,256.28,0
10,0,38,0,1175,19,7,8,4,1,2,45,49.075,1
23,0,32,4,16560,248,7,82,2,2,1,25,780.485,0
4,0,34,1,3270,27,487,8,3,1,1,30,2120.92,0
14,0,39,0,3155,56,42,25,2,1,1,25,284.53,0
8,0,42,0,2430,61,48,22,3,1,2,30,304.56,0
6,0,35,1,11900,155,33,49,3,1,1,30,618.76,0
0,0,35,1,678,20,194,2,2,2,1,25,878.45,0
7,0,40,0,973,18,17,7,3,1,2,30,105.88,1
20,0,39,2,15240,220,50,33,3,1,1,30,782.0,0
0,0,15,0,405,14,8,5,2,1,1,25,68.43,0
21,0,27,7,10155,83,0,42,4,1,1,45,268.775,0
5,0,36,1,3535,55,7,14,3,1,1,30,174.12,0
15,1,34,0,2543,61,48,26,2,1,2,25,351.125,1
0,0,39,0,590,10,0,4,2,1,2,25,26.08,1
1,0,42,0,688,14,30,11,3,1,2,30,158.84,0
1,0,31,0,3633,74,0,24,2,1,1,25,165.645,0
1,0,22,0,1040,26,0,13,2,1,1,25,50.565,0
1,0,16,1,1148,17,4,5,3,1,1,30,54.28,0
5,0,38,0,1153,18,7,6,3,1,2,30,76.92,1
0,0,26,0,0,0,0,0,2,1,2,25,0.0,0
18,0,38,3,10350,93,0,37,4,1,1,45,263.25,0
22,0,30,7,15695,232,55,46,2,2,1,25,897.95,0
0,0,36,0,328,6,0,2,4,1,1,45,10.1,0
