Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
21,0,28,2,2240,49,34,15,2,1,1,25,256.005,0
13,0,28,2,4240,78,23,25,3,1,1,30,264.72,0
13,0,21,2,2710,43,43,16,3,1,1,30,282.12,0
27,0,20,3,7407,158,100,44,2,2,1,25,790.425,0
23,0,18,2,9947,188,88,42,5,1,1,55,284.025,0
19,0,19,5,3867,62,46,21,3,1,1,30,341.16,0
13,0,12,3,5405,57,230,12,3,1,1,30,1138.48,0
14,1,12,3,2502,36,15,9,3,1,1,30,161.52,1
7,0,39,0,3965,66,0,19,3,1,1,30,161.24,0
0,0,40,0,0,0,0,0,3,1,2,30,0.0,0
9,0,38,0,2048,55,341,26,3,1,1,30,1448.12,0
9,0,39,0,3793,61,0,37,1,1,1,15,211.97,0
2,0,39,0,1988,53,0,35,2,1,1,25,91.845,0
10,0,39,1,3370,77,14,30,3,1,1,30,193.88,0
3,0,39,0,1955,34,267,20,3,1,1,30,1147.56,0
12,0,38,2,8710,116,126,45,3,1,1,30,857.04,0
6,0,39,0,13368,164,0,46,3,1,1,30,541.28,0
6,0,39,1,4110,78,0,27,3,1,1,30,167.52,0
5,0,39,0,5513,90,0,14,3,1,1,30,224.12,0
8,0,39,0,1833,49,0,19,3,1,2,30,75.28,0
24,0,39,3,14735,220,36,34,3,1,1,30,742.2,0
3,0,39,1,2690,22,465,10,3,1,1,30,1968.48,0
8,0,38,0,15080,177,132,32,2,1,1,25,1280.565,0
2,0,38,1,6095,81,168,28,3,1,1,30,919.04,0
0,0,38,0,470,9,0,13,2,1,2,25,21.555,0
1,0,39,0,305,9,0,10,3,1,2,30,12.56,0
0,0,38,0,0,0,0,0,2,1,2,25,0.0,1
2,0,38,0,7103,122,366,45,3,1,1,30,1753.0,0
6,0,38,1,11060,149,0,49,4,1,1,45,280.225,0
7,0,38,1,6313,70,90,39,2,1,1,25,692.235,0
22,0,34,0,550,42,0,19,3,1,2,30,23.68,1
20,0,37,8,10030,88,0,44,5,1,1,55,151.77,0
12,0,37,1,5413,93,8,26,2,1,1,25,283.77,1
0,0,35,0,2435,17,0,16,3,1,1,30,98.08,0
8,1,36,0,2585,36,0,18,3,1,2,30,104.84,1
8,0,37,0,1863,39,16,33,3,1,2,30,140.08,1
0,0,37,0,0,0,0,0,3,1,2,30,0.0,1
0,0,37,0,1263,20,0,8,4,1,1,45,32.075,0
2,0,34,1,6380,92,0,24,5,1,1,55,97.08,0
0,0,37,0,223,2,0,6,4,1,2,45,5.625,1
0,0,37,1,0,0,0,0,5,1,1,55,0.0,0
24,1,32,3,15670,233,0,82,2,1,1,25,715.635,0
5,0,35,3,6560,111,253,35,2,2,1,25,1438.695,0
1,0,37,0,3313,77,0,30,3,1,1,30,135.6,0
2,0,36,0,1260,39,20,22,3,1,2,30,131.96,0
5,0,37,0,2375,48,157,25,2,1,1,25,815.535,0
3,0,28,1,910,31,175,13,2,2,1,25,829.845,0
3,0,27,0,1163,34,12,70,4,1,1,45,59.925,0
10,0,28,0,295,20,0,9,3,1,2,30,12.6,0
0,0,27,0,420,5,3,5,4,1,2,45,18.125,0
9,0,26,0,820,27,1,15,2,1,1,25,42.615,0
1,0,26,0,2820,56,0,25,3,1,1,30,115.04,0
1,0,19,0,1290,21,10,16,2,1,1,25,103.995,0
15,0,18,1,5987,136,67,44,2,2,1,25,577.035,0
11,0,16,0,8527,166,55,42,5,1,1,55,212.895,0
7,0,17,3,2447,40,13,21,3,1,1,30,151.48,0
1,0,10,1,3985,35,197,12,3,1,1,30,948.8,0
2,1,10,1,1082,14,0,9,3,1,1,30,43.84,1
13,0,40,1,4675,77,12,19,3,1,1,30,238.08,0
5,0,41,0,623,11,14,6,3,1,2,30,81.36,0
15,0,39,1,2758,66,366,26,3,1,1,30,1576.96,0
15,0,40,1,4503,72,8,37,1,1,1,15,295.625,0
8,0,40,1,2698,64,9,35,2,1,1,25,164.79,0
16,0,40,2,4080,88,39,30,3,1,1,30,322.72,0
9,0,40,1,2665,45,292,20,3,1,1,30,1276.4,0
18,0,39,3,9420,127,151,45,3,1,1,30,985.88,0
12,0,40,1,14078,175,7,46,3,1,1,30,598.12,0
12,0,40,2,4820,89,9,27,3,1,1,30,232.36,0
11,0,40,1,6223,101,14,14,3,1,1,30,308.96,0
14,0,40,0,2543,60,15,19,3,1,2,30,164.12,0
30,0,40,4,15445,231,61,34,3,1,1,30,871.04,0
9,0,40,2,3400,33,490,10,3,1,1,30,2097.32,0
14,0,39,1,15790,188,157,32,2,1,1,25,1425.51,0
8,0,39,2,6805,92,193,28,3,1,1,30,1047.88,0
5,0,39,0,1180,20,7,13,2,1,2,25,85.5,0
7,0,40,0,1015,20,20,10,3,1,2,30,121.4,0
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
8,0,39,1,7813,133,391,45,3,1,1,30,1881.84,0
12,0,39,2,11770,160,18,49,4,1,1,45,343.25,0
13,0,39,2,7023,81,115,39,2,1,1,25,837.18,0
28,1,35,0,1260,53,23,19,3,1,2,30,144.52,1
26,0,38,9,10740,99,8,44,5,1,1,55,174.585,0
18,0,38,2,6123,104,33,26,2,1,1,25,428.715,0
6,0,36,1,3145,28,7,16,3,1,1,30,154.92,0
14,1,37,0,3295,47,16,18,3,1,2,30,197.68,1
14,0,38,0,2573,50,41,33,4,1,2,45,168.075,1
5,0,38,0,438,8,7,4,3,1,2,30,45.84,1
6,0,38,1,1973,31,7,8,4,1,1,45,67.6,0
8,0,35,2,7090,103,21,24,5,1,1,55,139.395,0
5,0,38,0,933,13,16,6,4,1,2,45,63.65,1
5,0,38,2,643,10,11,4,5,1,1,55,26.295,0
30,0,33,4,16380,244,7,82,2,2,1,25,779.58,0
11,0,36,4,7270,122,278,35,3,2,1,30,1407.68,0
7,0,38,1,4023,88,9,30,3,1,1,30,200.44,0
8,0,37,0,1970,50,45,22,3,1,2,30,260.8,0
11,0,38,1,3085,59,182,25,2,1,1,25,960.48,0
9,0,29,2,1620,42,200,13,3,2,1,30,866.48,0
9,0,28,1,1873,45,37,70,5,1,1,55,84.27,0
16,0,29,0,1005,31,17,9,3,1,2,30,109.44,0
5,0,28,0,1130,16,28,5,4,1,2,45,98.65,0
15,0,27,1,1530,38,26,15,2,1,1,25,187.56,0
7,0,27,1,3530,67,15,25,3,1,1,30,203.88,0
7,0,20,1,2000,32,35,16,3,1,1,30,221.28,0
21,0,19,2,6697,147,92,44,2,2,1,25,721.98,0
17,0,17,1,9237,177,80,42,5,1,1,55,261.21,0
13,0,18,4,3157,51,38,21,3,1,1,30,280.32,0
7,0,11,2,4695,46,222,12,3,1,1,30,1077.64,0
8,1,11,2,1792,25,7,9,3,1,1,30,100.68,1
13,0,40,1,4675,77,12,19,3,1,1,30,238.08,0
5,0,41,0,623,11,14,6,3,1,2,30,81.36,0
15,0,39,1,2758,66,366,26,3,1,1,30,1576.96,0
15,0,40,1,4503,72,8,37,1,1,1,15,295.625,0
8,0,40,1,2698,64,9,35,2,1,1,25,164.79,0
16,0,40,2,4080,88,39,30,3,1,1,30,322.72,0
9,0,40,1,2665,45,292,20,3,1,1,30,1276.4,0
18,0,39,3,9420,127,151,45,3,1,1,30,985.88,0
12,0,40,1,14078,175,7,46,3,1,1,30,598.12,0
12,0,40,2,4820,89,9,27,3,1,1,30,232.36,0
11,0,40,1,6223,101,14,14,3,1,1,30,308.96,0
14,0,40,0,2543,60,15,19,3,1,2,30,164.12,0
30,0,40,4,15445,231,61,34,3,2,1,30,871.04,0
9,0,40,2,3400,33,490,10,3,1,1,30,2097.32,0
14,0,39,1,15790,188,157,32,2,1,1,25,1425.51,0
8,0,39,2,6805,92,193,28,3,1,1,30,1047.88,0
5,0,39,0,1180,20,7,13,2,1,2,25,85.5,0
7,0,40,0,1015,20,20,10,3,1,2,30,121.4,0
5,0,39,0,305,6,7,2,2,1,2,25,45.495,1
8,0,39,1,7813,133,391,45,3,1,1,30,1881.84,0
12,0,39,2,11770,160,18,49,4,1,1,45,343.25,0
13,0,39,2,7023,81,115,39,2,1,1,25,837.18,0
28,1,35,0,1260,53,23,19,3,1,2,30,144.52,1
26,0,38,9,10740,99,8,44,5,2,1,55,174.585,0
18,0,38,2,6123,104,33,26,2,1,1,25,428.715,0
6,0,36,1,3145,28,7,16,3,1,1,30,154.92,0
14,1,37,0,3295,47,16,18,3,1,2,30,197.68,1
14,1,38,0,2573,50,41,33,4,1,2,45,168.075,1
5,0,38,0,438,8,7,4,3,1,2,30,45.84,1
6,0,38,1,1973,31,7,8,4,1,1,45,67.6,0
8,0,35,2,7090,103,21,24,5,1,1,55,139.395,0
5,1,38,0,933,13,16,6,4,1,2,45,63.65,1
5,0,38,2,643,10,11,4,5,1,1,55,26.295,0
30,0,33,4,16380,244,7,82,2,2,1,25,779.58,0
11,0,36,4,7270,122,278,35,3,2,1,30,1407.68,0
7,0,38,1,4023,88,9,30,3,1,1,30,200.44,0
8,0,37,0,1970,50,45,22,3,1,2,30,260.8,0
11,0,38,1,3085,59,182,25,2,1,1,25,960.48,0
9,0,29,2,1620,42,200,13,3,2,1,30,866.48,0
9,0,28,1,1873,45,37,70,5,1,1,55,84.27,0
16,0,29,0,1005,31,17,9,3,1,2,30,109.44,0
5,0,28,0,1130,16,28,5,4,1,2,45,98.65,0
15,0,27,1,1530,38,26,15,2,1,1,25,187.56,0
7,0,27,1,3530,67,15,25,3,1,1,30,203.88,0
7,0,20,1,2000,32,35,16,3,1,1,30,221.28,0
21,0,19,2,6697,147,92,44,2,2,1,25,721.98,0
17,0,17,1,9237,177,80,42,5,1,1,55,261.21,0
13,0,18,4,3157,51,38,21,3,1,1,30,280.32,0
7,0,11,2,4695,46,222,12,3,1,1,30,1077.64,0
8,1,11,2,1792,25,7,9,3,1,1,30,100.68,1
