Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Tariff Plan,Status,Age,Customer Value,Churn
5,0,12,0,6023,130,68,39,1,2,1,15,719.025,0
9,1,36,2,1730,45,50,21,4,1,1,45,181.725,1
11,1,34,0,2428,59,30,27,3,1,2,30,219.08,1
0,0,36,1,6540,92,182,22,3,1,1,30,998.48,0
13,0,43,2,6453,99,16,25,2,1,1,25,382.255,0
0,0,28,0,570,7,0,1,4,1,2,45,14.25,1
25,0,41,3,9685,174,74,47,4,1,1,45,443.75,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,0
16,0,43,2,9785,129,151,45,3,1,1,30,971.84,0
4,0,38,0,1753,31,35,23,3,1,2,30,207.28,0
0,0,36,0,3693,80,0,24,2,1,1,25,166.95,0
15,0,38,0,2895,46,18,23,3,1,2,30,199.76,0
5,0,14,1,1091,19,0,10,2,1,1,25,50.005,0
8,0,36,1,14170,171,13,51,3,1,1,30,602.8,0
4,0,38,0,4223,86,0,20,3,1,1,30,172.52,0
12,0,39,0,3163,42,0,12,2,1,1,25,143.595,0
13,0,26,3,9405,127,157,48,4,1,1,45,676.925,0
14,0,37,0,3393,62,0,40,1,1,1,15,198.085,0
5,0,35,0,4103,62,0,36,1,1,1,15,235.01,0
14,0,31,0,1125,26,17,5,2,1,2,25,138.25,0
2,0,38,0,548,7,0,1,2,1,2,25,25.385,0
5,0,36,1,6795,93,17,24,5,1,1,55,126.925,0
4,0,33,1,6510,82,174,22,3,1,1,30,970.16,0
10,0,35,1,1410,24,20,6,4,1,1,45,80.575,0
8,0,13,2,4975,63,197,22,4,1,1,45,755.65,0
0,0,34,0,0,0,0,0,2,1,2,25,0.0,1
17,0,32,2,1580,43,40,17,3,1,1,30,229.12,0
0,1,27,0,3945,68,0,18,3,1,1,30,165.12,1
9,1,34,0,2373,42,11,17,2,1,2,25,152.23,1
0,0,31,0,630,8,0,2,4,1,2,45,17.025,0
18,0,17,1,6258,133,90,40,2,2,1,25,679.015,0
2,0,36,1,6473,98,197,26,2,1,1,25,1165.93,0
11,0,33,0,2538,54,358,22,2,1,1,25,1665.57,0
0,0,36,0,6480,78,163,24,3,1,1,30,912.88,0
3,0,37,2,6605,88,185,29,3,1,1,30,1038.72,0
13,0,35,3,7435,124,263,40,2,2,1,25,1470.37,0
0,0,35,0,1758,18,0,2,2,1,1,25,76.965,0
0,0,37,0,2073,38,11,21,3,1,2,30,115.68,0
9,0,41,0,2438,67,6,31,3,1,2,30,120.6,0
6,0,34,2,1859,38,7,18,5,1,1,55,27.515,0
13,0,40,4,7180,102,22,29,5,1,1,55,154.02,0
2,0,37,0,2145,42,0,26,3,1,2,30,90.44,1
13,0,35,2,1673,48,19,19,3,1,1,30,151.24,0
0,0,31,0,1395,43,382,12,2,1,1,25,1698.79,0
0,0,34,0,2710,56,0,23,2,1,1,25,124.21,0
11,0,42,1,2958,59,15,36,1,1,1,15,237.855,0
8,0,24,2,2395,54,377,15,2,2,1,25,1662.5,0
0,0,35,0,77,2,0,2,2,1,2,25,3.545,0
0,0,31,0,3395,58,0,13,3,1,1,30,133.88,0
3,0,3,0,3840,27,237,4,3,1,1,30,1125.0,0
0,0,35,0,0,0,0,0,2,1,2,25,0.0,1
0,0,38,0,0,0,0,0,2,1,2,25,0.0,1
22,0,41,2,5923,111,35,33,3,1,1,30,399.12,0
0,0,36,0,0,0,0,0,2,1,2,25,0.0,0
8,0,13,3,2978,46,34,36,3,1,1,30,263.04,0
13,0,42,2,13525,168,7,49,4,1,1,45,384.575,0
12,0,39,4,7658,133,401,47,3,2,1,30,1873.32,0
10,0,37,0,4373,82,2,29,2,1,1,25,216.385,0
0,0,30,0,1075,18,16,12,2,1,1,25,131.005,0
0,0,30,0,2300,13,480,2,3,1,1,30,1859.76,0
10,0,34,1,3485,30,478,10,2,1,1,25,2055.66,0
12,0,40,2,1883,40,234,15,3,2,1,30,984.68,0
0,0,11,1,1953,29,0,15,3,1,1,30,80.88,0
8,0,38,0,2908,61,16,32,2,1,1,25,199.48,0
0,0,22,0,300,16,0,6,2,1,1,25,14.045,0
5,0,33,0,405,7,0,1,4,1,2,45,10.125,1
4,0,38,1,383,7,8,2,5,1,1,55,15.15,0
13,0,30,0,785,35,13,7,2,1,2,25,96.4,0
4,0,37,0,305,6,7,2,4,1,2,45,30.775,1
8,0,36,1,6648,110,251,39,2,2,1,25,1415.52,0
5,0,27,4,3890,71,379,29,2,2,1,25,1940.045,0
16,0,36,3,10490,133,24,47,4,1,1,45,312.8,0
8,0,35,2,4035,80,35,27,3,1,1,30,301.8,0
19,0,19,3,4900,59,77,16,3,1,1,30,493.0,0
1,0,26,0,955,25,11,13,2,1,1,25,94.94,0
21,0,30,0,5613,91,19,27,2,1,1,25,335.545,0
11,0,37,0,3045,41,21,20,3,1,2,30,229.88,1
10,0,37,2,7450,111,289,26,2,2,1,25,1610.035,0
0,0,3,0,3190,22,167,7,3,1,1,30,804.4,0
0,0,23,0,3410,60,0,27,1,1,1,15,191.425,0
6,0,39,0,1743,33,41,25,3,1,2,30,220.76,0
13,0,41,1,6938,82,118,34,2,1,1,25,894.765,0
5,0,38,0,2875,38,0,17,3,1,2,30,116.2,0
0,0,32,0,1463,37,20,18,3,1,2,30,147.84,0
2,1,30,0,6115,87,0,14,2,1,1,25,273.915,1
13,0,42,2,7865,154,399,53,2,2,1,25,2040.57,0
13,0,40,3,4000,78,45,52,4,1,1,45,224.575,0
7,0,40,1,5813,96,15,13,3,1,1,30,300.52,0
0,0,31,0,3420,65,0,28,1,1,1,15,194.53,0
0,0,32,0,625,1,15,3,3,1,2,30,79.12,0
6,0,37,2,6805,83,179,30,2,1,1,25,1144.26,0
20,0,39,7,10490,89,0,37,4,1,1,45,265.175,0
11,0,39,0,3483,55,48,33,1,1,1,15,498.13,0
0,0,35,0,0,0,3,0,4,1,1,45,12.0,0
13,0,42,1,4913,104,32,24,3,1,1,30,314.6,0
14,0,37,2,6850,98,23,31,3,1,1,30,402.24,0
2,0,39,2,16020,189,159,30,2,1,1,25,1432.58,0
13,0,23,0,1155,26,22,9,2,1,1,25,149.74,0
0,0,31,0,2840,19,453,2,2,1,1,25,2027.615,0
1,0,36,1,2360,34,7,22,4,1,1,45,78.125,0
1,0,31,0,338,6,0,2,3,1,2,30,15.6,1
0,0,23,0,7330,151,215,49,2,2,1,25,1380.835,0
15,0,42,2,3660,69,365,32,3,1,1,30,1633.84,0
26,0,43,9,10850,103,21,42,5,1,1,55,182.445,0
10,0,41,2,4640,81,19,29,3,1,1,30,256.32,0
6,0,33,1,6790,112,25,26,5,1,1,55,136.11,0
